frame,timestep,n_atoms,surface_area_A2,filled_volume_A3
577,577000,47860,288520.8580302021,11150656.33185309
578,578000,47888,288685.1744800646,11158036.60719433
579,579000,47932,288858.69964256906,11168855.423570225
580,580000,47974,289014.05421456497,11177158.231581528
581,581000,48010,289248.9567349512,11186425.507247781
582,582000,48040,289319.59061840386,11192505.842067456
583,583000,48080,289361.7254552657,11202192.4501867
584,584000,48102,289555.9760800141,11203953.645679431
585,585000,48148,289683.99127601273,11216156.250792503
586,586000,48202,290019.8119244415,11231503.858422616
587,587000,48230,290060.8835200215,11238967.99784166
588,588000,48256,290181.5341778342,11242951.665916353
589,589000,48312,290497.34914278385,11258676.673859933
590,590000,48358,290726.00657413935,11270837.354260432
591,591000,48386,290784.77638985007,11276079.034048412
592,592000,48436,291109.2939916485,11289958.98039678
593,593000,48462,291142.6324137713,11294697.431524433
594,594000,48498,291368.6438952076,11303880.83553557
595,595000,48548,291399.441463604,11312267.494407691
596,596000,48588,291691.9766170233,11324931.390017234
597,597000,48620,291791.8307906905,11332185.845740698
598,598000,48674,291853.56650690327,11345227.122982373
599,599000,48726,292058.7850573202,11359777.983113887
600,600000,48754,292187.7642385593,11367745.322810588
601,601000,48808,292466.6144954018,11381247.876078429
602,602000,48826,292502.15560173505,11383344.523236942
603,603000,48858,292682.92892994394,11390473.195977177
604,604000,48898,292688.2963665861,11400746.879483247
605,605000,48942,292868.08550849376,11412236.618471252
606,606000,48972,292906.2296199442,11418945.938749416
607,607000,49004,293127.1686784541,11424103.745652594
608,608000,49050,293186.8813684746,11436348.286522077
609,609000,49076,293501.8432441203,11442177.028310364
610,610000,49118,293544.61722952186,11453624.83321699
611,611000,49144,293674.5971133143,11457608.522035794
612,612000,49190,293919.92145384656,11470314.329714118
613,613000,49220,294127.7510042412,11477988.134666761
614,614000,49248,294203.6581444465,11484571.66565933
615,615000,49282,294412.1359321876,11493587.329267532
616,616000,49324,294683.5855025337,11503357.799904853
617,617000,49366,294644.6314725628,11516105.529075138
618,618000,49402,294922.5076141943,11524114.796175852
619,619000,49418,294824.54584780044,11527092.067374052
620,620000,49448,294948.67880975583,11532040.187521197
621,621000,49494,295120.6977739235,11544452.461441748
622,622000,49532,295225.60210753576,11551958.53814261
623,623000,49566,295331.18337928003,11561561.277803035
624,624000,49592,295547.10756966786,11567935.149353815
625,625000,49624,295466.5165231638,11575441.213034902
626,626000,49660,295644.27873357537,11583618.20971285
627,627000,49688,295721.6075139124,11588943.748828977
628,628000,49732,295892.0863133982,11598420.690856116
629,629000,49762,295881.0299886367,11605088.097438985
630,630000,49808,296223.65092027956,11617374.568387164
631,631000,49838,296218.833954879,11623706.512595054
632,632000,49880,296404.00048992736,11634609.179519737
633,633000,49908,296373.7039077312,11640270.175864916
634,634000,49952,296508.4484954014,11651508.312254006
635,635000,49994,296728.318188508,11661740.060215775
636,636000,50042,296800.21912825794,11675829.664459571
637,637000,50078,296782.3230682039,11683419.594699359
638,638000,50116,297034.10731687845,11691512.746785695
639,639000,50148,297118.50356337865,11697886.624078674
640,640000,50188,297279.44357803965,11705141.081999497
641,641000,50240,297511.68492610153,11719691.965221398
642,642000,50250,297485.8120529446,11721662.84030368
643,643000,50276,297554.10299766203,11726485.175869027
644,644000,50298,297700.37452378956,11732104.245729951
645,645000,50334,297923.6822625865,11741832.796198813
646,646000,50366,297987.8080809847,11751141.986844722
647,647000,50406,298101.3017417797,11759654.44888058
648,648000,50440,298276.4557020366,11767454.05600675
649,649000,50490,298510.6603656649,11778272.863115456
650,650000,50530,298632.2699861915,11788588.463953802
651,651000,50562,298764.48791086406,11797436.412963841
652,652000,50572,298878.67177366174,11800287.893912703
653,653000,50600,299026.6109142021,11805948.901318798
654,654000,50630,299229.7468737299,11810897.032226115
655,655000,50660,299416.15943780186,11819619.168670153
656,656000,50690,299474.4345699403,11825951.105182357
657,657000,50710,299603.93994999677,11830396.04568209
658,658000,50744,299705.915123172,11838321.44481611
659,659000,50772,299792.095112132,11844988.834397998
660,660000,50810,299989.59178229125,11856143.108061096
661,661000,50842,300038.53769862535,11862894.38478616
662,662000,50882,300322.1091088194,11873964.790556364
663,663000,50916,300323.8814157548,11879667.724614361
664,664000,50950,300488.0581672873,11888096.327462764
665,665000,50986,300572.9412378723,11896860.393634576
666,666000,51012,300756.3402274162,11904114.875294676
667,667000,51038,300876.48348239315,11910027.4661254
668,668000,51070,301077.9046262477,11917491.612547806
669,669000,51108,301198.19352668227,11926884.67069435
670,670000,51146,301322.50800722704,11937493.800828522
671,671000,51166,301616.1889557769,11939464.677602515
672,672000,51214,301809.5320720828,11952044.694297357
673,673000,51242,301867.60285608115,11959550.765086353
674,674000,51274,301840.63751579914,11965337.568448402
675,675000,51294,301894.79293224117,11968147.10624141
676,676000,51330,302173.76372597425,11975946.700072894
677,677000,51356,302113.08338647056,11980978.700065892
678,678000,51406,302330.9626594384,11993852.23938787
679,679000,51438,302495.2497105674,12002071.177681655
680,680000,51466,302583.36061466334,12008445.05160612
681,681000,51490,302642.2572980069,12014147.988473527
682,682000,51514,302720.2244879156,12019389.635475848
683,683000,51542,302797.11358583433,12026686.03890881
684,684000,51570,303028.1113340383,12033814.722712765
685,685000,51614,303217.1631995112,12045933.462167278
686,686000,51650,303248.0388177576,12054739.460710729
687,687000,51690,303275.17947430664,12066942.057124933
688,688000,51716,303518.728213977,12071261.189377997
689,689000,51740,303464.45526896504,12077047.998368887
690,690000,51770,303659.44827790675,12083002.512422502
691,691000,51818,303962.72015666176,12097050.19290341
692,692000,51850,303917.0544277735,12103633.719453854
693,693000,51894,304109.9104617963,12117471.721207462
694,694000,51926,304084.2087053031,12123300.440201137
695,695000,51966,304201.6925395974,12133364.439187009
696,696000,52004,304226.8508884871,12142547.825400624
697,697000,52038,304354.69460506627,12149844.228822472
698,698000,52090,304478.0990702421,12163849.967633562
699,699000,52116,304574.4961297649,12169175.519816544
700,700000,52172,304867.0231836526,12184439.238468971
701,701000,52208,304789.44711153983,12193077.504784683
702,702000,52246,304931.3474776918,12201925.427418934
703,703000,52290,304979.5840715512,12213834.496926388
704,704000,52328,305160.5371620131,12223940.435960583
705,705000,52384,305403.7284101789,12235891.433111345
706,706000,52406,305447.82154592907,12241091.165955078
707,707000,52430,305544.66286050103,12248848.824812619
708,708000,52464,305687.38665847405,12256564.534088243
709,709000,52496,305776.2843979202,12264825.402088018
710,710000,52520,305830.6046098931,12270612.218059676
711,711000,52562,305998.8962698276,12281556.828460842
712,712000,52602,306298.7391080849,12290614.430925865
713,713000,52626,306299.3173759945,12294556.163231742
714,714000,52662,306477.43644020887,12300888.099391313
715,715000,52694,306487.4581297747,12305416.888554515
716,716000,52732,306628.15944682236,12316445.346048143
717,717000,52770,306790.50538254227,12324622.356273502
718,718000,52822,306934.0368269022,12339969.978356652
719,719000,52844,306993.9461038057,12345756.790004563
720,720000,52880,307154.13819376,12352927.382082542
721,721000,52924,307358.08650246443,12362152.705801735
722,722000,52956,307656.02001631155,12371168.36191352
723,723000,53006,308119.2900434698,12386348.243448883
724,724000,53038,308260.54813245725,12394944.570864284
725,725000,53054,308211.8820028027,12396705.757445093
726,726000,53074,308299.84202360833,12402576.412467726
727,727000,53104,308358.577723135,12408447.072306816
728,728000,53138,308453.02606903884,12415911.210189732
729,729000,53174,308776.3094621167,12423626.935489744
730,730000,53204,308868.48287326406,12432181.328886578
731,731000,53240,309034.0760103516,12438135.854100766
732,732000,53258,309051.2743494483,12442664.658590868
733,733000,53278,309209.066189194,12447361.18547991
734,734000,53324,309436.34998063097,12459060.591247842
735,735000,53352,309580.86149762454,12465769.927454134
736,736000,53400,309826.53579157725,12476253.257125154
737,737000,53450,309940.45377293666,12489797.72832489
738,738000,53470,310039.88343038614,12495416.805371713
739,739000,53514,310156.5713311472,12504516.34709026
740,740000,53550,310284.1256609645,12514412.60992615
741,741000,53578,310459.49330968887,12519905.868146645
742,742000,53616,310696.02921348537,12527118.407533344
743,743000,53642,310892.6029923054,12533743.873730667
744,744000,53660,310960.31267093605,12540117.762385745
745,745000,53700,311113.3010974493,12549804.35381358
746,746000,53734,311261.4094960776,12557520.101037173
747,747000,53762,311352.28325675725,12562300.48932536
748,748000,53794,311385.46015863476,12569093.67775861
749,749000,53830,311748.63453790743,12577815.805856524
750,750000,53862,311771.42468848714,12584860.589899
751,751000,53908,312168.66723017074,12594924.580706416
752,752000,53924,312298.2125803528,12599956.572139185
753,753000,53956,312390.0802659641,12608049.69171828
754,754000,53984,312611.08656717424,12614423.561497597
755,755000,54026,312737.99729879055,12628303.490141379
756,756000,54058,313204.3263809437,12635725.69161771
757,757000,54076,313157.44219940697,12639709.346007455
758,758000,54108,313297.0054316125,12645160.684442142
759,759000,54138,313434.3074787069,12652876.415120484
760,760000,54168,313507.50083267345,12659585.756725037
761,761000,54194,313580.6272504872,12665414.46391311
762,762000,54226,313675.29113754357,12673717.251622388
763,763000,54252,313885.6014036581,12680133.046791201
764,764000,54310,314220.18440033373,12693803.31181483
765,765000,54346,314305.2786579418,12700973.898505418
766,766000,54386,314452.9915031239,12714015.167961845
767,767000,54414,314721.36388273473,12720808.386125484
768,768000,54456,314947.08087017713,12729782.115093308
769,769000,54486,315034.20370563533,12736575.310063135
770,770000,54532,315418.4789388876,12748819.819704553
771,771000,54544,315412.99457629333,12749784.287661087
772,772000,54578,315503.0484323001,12758883.83952496
773,773000,54608,315765.8255224299,12764586.771349933
774,774000,54656,315983.0700264177,12778382.823422322
775,775000,54670,316067.02889219805,12781360.081910977
776,776000,54706,316344.87047031085,12789746.746910086
777,777000,54740,316450.51850476314,12798301.146504497
778,778000,54774,316583.93993632065,12805765.287417559
779,779000,54808,316771.14555570355,12811635.958904926
780,780000,54840,317038.8923869233,12819225.875026586
781,781000,54878,317178.2091783508,12829541.468199711
782,782000,54918,317324.39547150495,12837592.662357854
783,783000,54970,317735.14688222104,12850172.650955137
784,784000,55014,317923.6929600958,12860026.983701866
785,785000,55042,318000.4995005177,12866610.497598097
786,786000,55076,318037.4278470661,12876003.572268382
787,787000,55096,318142.8919032665,12876213.24595687
788,788000,55142,318367.7845211157,12888835.1878834
789,789000,55176,318480.4754521075,12897305.725840274
790,790000,55216,318706.4210388766,12908669.636836061
791,791000,55244,318778.8147651703,12915840.221299088
792,792000,55278,318919.88865994016,12923597.89180748
793,793000,55306,319031.42450910516,12932445.836182859
794,794000,55360,319170.372472935,12946703.165305441
795,795000,55386,319244.46623301256,12951315.844687678
796,796000,55422,319506.661466107,12958947.700881785
797,797000,55446,319575.0822415425,12962637.839472406
798,798000,55478,319849.65463423566,12972198.638603313
799,799000,55510,319950.683541406,12978237.028351782
800,800000,55530,319990.00329812744,12984820.565058876
801,801000,55582,320402.038462706,12997274.759096248
802,802000,55608,320532.0455802693,13003900.25129509
803,803000,55646,320602.2395102356,13012412.730464052
804,804000,55648,320602.18013318133,13010064.462656857
805,805000,55688,320782.7240455205,13020463.94032838
806,806000,55722,320964.2433309615,13029144.149826953
807,807000,55744,321099.4133730558,13031240.809680156
808,808000,55778,321245.6100781099,13039879.08416221
809,809000,55812,321470.98250759393,13048727.033026746
810,810000,55852,321598.2763096253,13058036.238491274
811,811000,55886,321819.53321035375,13067135.778398935
812,812000,55898,321961.5387288275,13068729.23919465
813,813000,55916,322080.83675784594,13073425.755860463
814,814000,55958,322326.75721135124,13083951.024847453
815,815000,55988,322328.1239347132,13089821.687545601
816,816000,56026,322600.6131578803,13099927.635825817
817,817000,56052,322612.25642766425,13106427.287638577
818,818000,56098,322896.05607873434,13117036.418754924
819,819000,56142,323078.40465170535,13129280.942670573
820,820000,56164,323147.42216659634,13133013.002181992
821,821000,56196,323473.862666681,13140896.468619252
822,822000,56218,323484.73703177815,13145425.27825163
823,823000,56256,323628.67757745826,13155782.788184019
824,824000,56274,323771.36944602395,13158927.804623235
825,825000,56298,323997.1792484886,13165385.525811952
826,826000,56338,324087.0461732446,13176036.594165275
827,827000,56362,324161.62564529636,13180942.780150874
828,828000,56406,324439.6855170007,13191006.778479299
829,829000,56430,324549.7142801896,13198051.543382887
830,830000,56464,324544.00719965267,13205515.686612146
831,831000,56500,324720.4826117357,13212812.08442084
832,832000,56542,324981.705609889,13224721.142507695
833,833000,56586,325121.9681101338,13235498.017188828
834,834000,56628,325138.45577010576,13245016.85781242
835,835000,56656,325254.39076158975,13249713.386651512
836,836000,56700,325386.89858036826,13261622.4479695
837,837000,56722,325527.72539738956,13268080.172363814
838,838000,56750,325529.74601412023,13271812.234420901
839,839000,56766,325625.8142864182,13276382.990187272
840,840000,56792,325614.7648200112,13283805.198453536
841,841000,56816,325739.3073807893,13288879.115290852
842,842000,56854,325950.07246695453,13297098.026421458
843,843000,56892,326208.499316215,13308629.668496065
844,844000,56944,326625.1803967194,13326409.40203997
845,845000,56978,326595.0195657577,13334376.752284566
846,846000,57004,326765.00352361315,13339408.760906417
847,847000,57030,326774.7899365732,13343853.708495986
848,848000,57066,326939.12586140516,13350437.222234448
849,849000,57090,327087.8805882881,13354672.48841732
850,850000,57130,327166.4516693184,13364736.471564258
851,851000,57148,327276.4679974522,13369223.339656787
852,852000,57168,327313.0955132165,13371319.991751097
853,853000,57208,327499.4602290944,13382264.5751653
854,854000,57226,327654.714144587,13385493.440397365
855,855000,57252,327752.4124992934,13389309.336893449
856,856000,57284,328022.5369309861,13396941.20358758
857,857000,57330,328073.2236669307,13408724.428980472
858,858000,57364,328251.7933198207,13417069.172617309
859,859000,57392,328423.36103285704,13423484.972258398
860,860000,57440,328816.6483266307,13435939.178892037
861,861000,57442,328895.0297610252,13433171.593594842
862,862000,57466,329021.8916264414,13437364.940862352
863,863000,57506,329172.9964328109,13446506.39295462
864,864000,57534,329416.9652374893,13452586.674200363
865,865000,57580,329594.23519149283,13465502.126280863
866,866000,57602,329570.2287845361,13472546.927120343
867,867000,57638,329705.2024557767,13483743.101545043
868,868000,57662,329807.6033238338,13488565.44723459
869,869000,57690,329729.92983033316,13492465.228808727
870,870000,57738,330128.2815293616,13507770.870419195
871,871000,57764,329953.8163307686,13514857.6300704
872,872000,57798,330058.0237849243,13524628.099165041
873,873000,57830,330255.2480690178,13533182.483796539
874,874000,57854,330358.9687413239,13540982.083495313
875,875000,57882,330398.137144686,13546894.692206275
876,876000,57926,330646.63894544006,13557378.014759317
877,877000,57952,330620.7780883012,13560648.821831847
878,878000,57970,330651.769271268,13562032.602749825
879,879000,58006,330908.11749113706,13570586.994476907
880,880000,58036,331026.2018482508,13576835.0299132
881,881000,58056,331116.78394183674,13581363.84087523
882,882000,58090,331214.7111853614,13589792.440068815
883,883000,58122,331282.98839552654,13598304.8786376
884,884000,58152,331448.2320445014,13606356.080461323
885,885000,58192,331654.2736448277,13616797.459682142
886,886000,58220,331737.6914811205,13622835.83062086
887,887000,58272,332186.2922525667,13638812.435873823
888,888000,58290,332137.70701672405,13641873.562854098
889,889000,58300,332254.84008339216,13640951.024174435
890,890000,58328,332144.76648843376,13649379.61941723
891,891000,58362,332253.5743649064,13656634.0833552
892,892000,58406,332365.36606574745,13669926.908023069
893,893000,58422,332534.5340908959,13671981.633847658
894,894000,58450,332587.50354167796,13679907.024210982
895,895000,58480,332796.4655951259,13687203.41472954
896,896000,58516,332859.2990310535,13693996.613793269
897,897000,58558,332944.37689761084,13704815.393131856
898,898000,58582,333116.361109172,13709637.707258016
899,899000,58614,333234.5830971169,13717521.15877332
900,900000,58654,333300.1589980418,13726327.169516962
901,901000,58678,333402.2999612667,13731275.309016323
902,902000,58708,333495.01039445965,13736768.543225676
903,903000,58746,333570.1264721354,13746916.400276266
904,904000,58792,333767.85134042584,13759370.57462115
905,905000,58828,333908.7337527967,13769476.497689681
906,906000,58856,334006.80136841396,13773711.76693725
907,907000,58896,334170.7858964059,13783272.568226745
908,908000,58940,334383.7235275226,13794133.281513395
909,909000,58972,334440.1012237394,13803065.078263765
910,910000,59000,334522.0672896611,13809942.108793028
911,911000,59030,334755.9466312067,13817364.310361573
912,912000,59062,334637.08233279194,13825750.9688382
913,913000,59082,334803.1156651147,13831076.525841527
914,914000,59116,334894.8993970781,13840427.644151548
915,915000,59118,334792.53022404347,13838079.371119129
916,916000,59148,334851.63097168057,13846466.030702457
917,917000,59176,335151.4910673342,13854055.958986105
918,918000,59222,335292.81956095074,13867642.34746094
919,919000,59240,335373.88706084224,13868229.421253102
920,920000,59252,335534.85007715615,13870116.396813644
921,921000,59274,335583.5415556216,13874938.70783091
922,922000,59310,335623.04102801846,13881857.725817226
923,923000,59350,335803.173020528,13893389.38103809
924,924000,59378,335845.3707209428,13901188.984240415
925,925000,59390,335925.1522637501,13902698.568926254
926,926000,59430,336137.23527729633,13913014.14838972
927,927000,59452,336006.16972250806,13918759.01932448
928,928000,59474,336136.0673165094,13922868.461688198
929,929000,59520,336305.40031271527,13936370.968780259
930,930000,59572,336663.57507854345,13954360.341857748
931,931000,59596,336712.19743351784,13959140.730707597
932,932000,59638,337034.51542274083,13969036.972515592
933,933000,59668,337236.47903015447,13973859.317640144
934,934000,59690,337299.9805345392,13978723.574762342
935,935000,59724,337375.33321929426,13987990.843451183
936,936000,59758,337475.6231299275,13999270.891219355
937,937000,59790,337534.7892118333,14010425.151955118
938,938000,59804,337390.9163350876,14011976.66434528
939,939000,59844,337497.87574995786,14019273.061994627
940,940000,59874,337647.3634494067,14025604.99702254
941,941000,59898,337794.39613057725,14033614.253772404
942,942000,59932,337972.17926747055,14040659.080548083
943,943000,59974,338143.04037695745,14052400.391959172
944,944000,60002,338259.8653782738,14058271.069767632
945,945000,60048,338361.0544576213,14068754.387350913
946,946000,60076,338500.53786917,14076805.586964006
947,947000,60112,338564.3785851769,14082676.239882374
948,948000,60174,338853.79418432864,14099952.724004136
949,949000,60210,339017.9170414749,14108465.169688579
950,950000,60236,339239.9702528978,14114210.009033192
951,951000,60266,339424.56879242096,14122722.49399462
952,952000,60310,339675.6181399724,14133373.530417444
953,953000,60338,339661.77700738754,14139118.397843583
954,954000,60358,339931.50832705793,14142766.612349888
955,955000,60384,340008.3368748508,14147337.326543838
956,956000,60412,340077.89238667086,14150146.852785513
957,957000,60446,340160.93633788015,14160839.856827313
958,958000,60490,340244.79597734724,14173168.20491917
959,959000,60536,340406.4406010667,14185077.233820263
960,960000,60574,340617.15931910655,14193254.219180139
961,961000,60602,340640.87046312995,14201053.8173808
962,962000,60618,340601.9051889416,14204953.587474551
963,963000,60656,340687.86538233765,14215353.055734377
964,964000,60698,340812.69664655934,14227681.432262301
965,965000,60712,340940.9017545541,14231539.284502387
966,966000,60732,341029.81327566784,14233174.69427677
967,967000,60766,341120.33450270834,14239296.954308879
968,968000,60822,341241.34242842183,14255021.941057341
969,969000,60840,341416.72312645643,14261060.319467355
970,970000,60870,341370.454759915,14267308.379615795
971,971000,60906,341568.6671808329,14275401.500123283
972,972000,60942,341817.2868719031,14280391.525881695
973,973000,60972,341978.77219664835,14288065.327608522
974,974000,61004,341944.13340459997,14294313.366121583
975,975000,61040,342180.9223128804,14303161.272961147
976,976000,61074,342547.62915441213,14313351.016635936
977,977000,61096,342501.0549865239,14318970.089879459
978,978000,61126,342626.6561314353,14325469.731857494
979,979000,61152,342771.6820064434,14333101.539632378
980,980000,61182,342853.64896518306,14339936.648671282
981,981000,61198,342809.92580493924,14341110.796869865
982,982000,61226,343090.88895389094,14350881.26492088
983,983000,61254,343055.85507153417,14355368.13712726
984,984000,61290,343104.84575730783,14362874.186249582
985,985000,61320,343340.81946280587,14370296.385207256
986,986000,61358,343504.78600698157,14380905.482160429
987,987000,61406,343677.6589423245,14395246.638389112
988,988000,61448,343826.25012609735,14406023.49082712
989,989000,61472,344023.5896844725,14411474.797200033
990,990000,61488,344056.6838218045,14414116.613701932
991,991000,61516,344156.02149259055,14417010.029015867
992,992000,61552,344279.46661932167,14427367.518108753
993,993000,61590,344400.7714612362,14437012.181791859
994,994000,61614,344524.0334600901,14441876.436408414
995,995000,61650,344682.22082558257,14452317.791595982
996,996000,61680,344737.59247624513,14458440.04743317
997,997000,61708,344836.07595776685,14464897.74663942
998,998000,61736,344844.504110751,14471397.377175327
999,999000,61766,344853.36017077207,14479700.176706107
