frame,step,time_s,time_kappa,energy_eV,n_atoms,ovito_surface_area_A2,gamma_ovito_eV_A2,gamma_ovito_mJ_m2
256,256000,0.00000739119,22.2424740731274,-36320.6,36584,239884.54028145855,0.006283256095751419,100.66886102050991
257,257000,0.00000741592,22.3168946175632,-36332.7,36574,239580.88364473722,0.006197556238258839,99.29579792839249
258,258000,0.00000744199,22.3953476540954,-36364.8,36604,239739.22438861852,0.006188958038818268,99.15803958601093
259,259000,0.00000746763,22.4725066819698,-36409.8,36648,239957.91386851436,0.0061853846621340676,99.10078777973187
260,260000,0.00000749302,22.548913379229198,-36479.6,36728,240567.76043784726,0.00622341080648171,99.71003377928092
261,261000,0.00000751665,22.620023668959,-36481.4,36712,240361.05748643997,0.006152444224803032,98.57302378967661
262,262000,0.00000754359,22.7010948160314,-36531.4,36762,240654.76678464154,0.006151999479507035,98.56589818446334
263,263000,0.00000756973,22.7797585051358,-36592.8,36824,240990.0418755463,0.006154677547904543,98.60880557057074
264,264000,0.00000759602,22.8588735926092,-36653.2,36886,241408.1362103393,0.006159378152459812,98.68411755841201
265,265000,0.000007622,22.93705579012,-36736.5,36980,241884.42061727092,0.0062046989060726586,99.41023608314974
266,266000,0.00000764778,23.0146361231388,-36795,37032,242210.64244777965,0.00617680538262293,98.9633325680389
267,267000,0.00000767297,23.0904409559062,-36824.2,37052,242250.46683741783,0.006140619745423904,98.38357474397208
268,268000,0.0000076978,23.165162432587998,-36884.8,37122,242842.87534974882,0.006174148604691807,98.92076629280916
269,269000,0.00000772418,23.2445483590828,-36931.4,37164,243024.4003583342,0.006156484689578167,98.63775917220883
270,270000,0.00000774997,23.3221587853262,-36961.7,37190,243178.3966562767,0.006138538704611828,98.35023279433699
271,271000,0.00000777616,23.4009729405536,-37028.8,37264,243612.01786669844,0.006166263935394075,98.79443996365272
272,272000,0.00000780264,23.4806597992944,-37114.5,37352,244241.28261877852,0.006172044233623341,98.88705055125754
273,273000,0.00000782751,23.5555016488746,-37134.7,37352,244130.71950199516,0.006092096902159209,97.6061530870327
274,274000,0.00000785334,23.633232448016397,-37181.1,37398,244315.89204411107,0.0060922438878076145,97.60850805674677
275,275000,0.00000787927,23.7112641794042,-37204.2,37414,244447.9311265977,0.006062133531547672,97.12608696433583
276,276000,0.00000790351,23.7842101558346,-37242.8,37456,244644.94810382157,0.006076986308211341,97.36405468154133
277,277000,0.00000793012,23.8642882264952,-37302.3,37510,244882.37658676802,0.006056132011911124,97.02993201903412
278,278000,0.00000795507,23.939370821872203,-37337.8,37542,245024.0862481044,0.006042785518239849,96.81609761597467
279,279000,0.00000798152,24.018967400939196,-37415.4,37626,245540.27968511244,0.006067778377994299,97.21652737512886
280,280000,0.00000800544,24.090950394182403,-37476.3,37692,245947.47964591612,0.00608759236791332,97.53398249187453
281,281000,0.00000803105,24.168019142383,-37493,37698,245924.7832650446,0.006045474475005161,96.85917945296687
282,282000,0.00000805528,24.240935025588797,-37553.6,37760,246350.37323240418,0.006049270315471086,96.91999552197582
283,283000,0.00000807964,24.3142421207144,-37603,37810,246501.6751408178,0.006054887858864914,97.00999848963656
284,284000,0.00000810715,24.397028581589,-37645.8,37848,246688.22653403872,0.006036088632687699,96.70880168045241
285,285000,0.00000813322,24.4754816181212,-37672.7,37872,246806.56430576526,0.006024750614646718,96.52714660464109
286,286000,0.00000815815,24.550504027049,-37725.1,37924,247068.5400734352,0.006023899277332679,96.51350667711904
287,287000,0.00000818389,24.6279639871694,-37772.5,37978,247356.50541422793,0.0060509910482989355,96.9475647012772
288,288000,0.00000821006,24.7067179559476,-37812.1,38016,247523.18644204852,0.006045672009601245,96.86234430610939
289,289000,0.00000823539,24.7829440938594,-37895.9,38110,248280.86439070234,0.006081177474974738,97.43120457611644
290,290000,0.00000826272,24.8651888766912,-37975.6,38196,248773.67987829217,0.006106208666218947,97.83224847344303
291,291000,0.00000828671,24.937382522506603,-38019.7,38232,249021.1695697031,0.006072527900390926,97.29262311319421
292,292000,0.00000831026,25.0082520664396,-38071.6,38282,249265.70360670052,0.0060657682871032605,97.18432216855048
293,293000,0.00000833589,25.0853810010894,-38129.4,38346,249709.9123471034,0.006088520818855821,97.54885791593343
294,294000,0.0000083617,25.163051613782,-38160.5,38370,249750.4242651485,0.006062372083871109,97.12990899392179
295,295000,0.000008388,25.242196794479998,-38175.9,38378,249763.93909116942,0.006033505098788206,96.66740890398324
296,296000,0.00000841375,25.319686847825,-38227,38434,250080.02953701932,0.006053086297224386,96.9811342899849
297,297000,0.00000843896,25.3955518670416,-38293.7,38492,250383.03602216384,0.006018890192970597,96.43325229789241
298,298000,0.00000846419,25.4714770727074,-38385.7,38600,251101.0301524928,0.006080022846074525,97.41270538166782
299,299000,0.00000848931,25.547071252902597,-38405.6,38610,251110.03973990443,0.006041733741794743,96.79924629952927
300,300000,0.0000085138,25.620769559948,-38472.9,38686,251516.85561845585,0.0060768253334026094,97.36147558076921
301,301000,0.0000085385,25.69509982471,-38500.9,38704,251607.97624389824,0.006037312579182745,96.72841146520868
302,302000,0.00000856229,25.7666916060334,-38557.4,38762,252052.3874178883,0.006040442685733309,96.77856130098112
303,303000,0.00000858653,25.8396375824638,-38627.7,38838,252512.651453879,0.006062238827188419,97.12777398648848
304,304000,0.00000861113,25.9136669149798,-38644,38846,252513.67764231827,0.006030421853650932,96.61800987082492
305,305000,0.00000863615,25.988960162929,-38650.6,38846,252565.51596664873,0.006003052293964841,96.17950118070569
306,306000,0.0000086617,26.065848351782,-38724.1,38942,253223.8763603396,0.006089188832279876,97.55956067092562
307,307000,0.0000086857,26.138072090822,-38769.5,38976,253441.84429319124,0.006043532409857665,96.82806413895662
308,308000,0.00000871016,26.211680118193602,-38832.8,39038,253806.6749976015,0.006038028747724938,96.73988575025177
309,309000,0.00000873546,26.2878159764316,-38879.4,39076,253972.49123213883,0.006005311806017349,96.21570255485338
310,310000,0.00000876102,26.3647342585092,-38931.6,39128,254192.35818449451,0.0060062859910677315,96.23131072010253
311,311000,0.00000878641,26.4411409557686,-38957.5,39146,254285.61809324546,0.0059754224851317345,95.73682283956278
312,312000,0.00000881033,26.5131239490118,-38969.8,39152,254342.67986868235,0.0059501142347849366,95.33133996603216
313,313000,0.00000883588,26.5900121378648,-39006.7,39190,254615.14798375525,0.0059531414843264135,95.37984185083857
314,314000,0.00000886129,26.6664790215734,-39061.5,39244,254912.2287884027,0.00595026769492123,95.33379866847835
315,315000,0.00000888714,26.7442700071644,-39105.3,39286,255172.20298155517,0.005942747612323635,95.21331366224219
316,316000,0.00000891334,26.823114255616396,-39157.6,39342,255448.80276272885,0.0059582506691711785,95.46170001660927
317,317000,0.00000893968,26.9023798092128,-39199.2,39382,255769.15667958735,0.0059498495430643636,95.327099137133
318,318000,0.00000896334,26.9735803786164,-39279.9,39480,256385.5426182101,0.006016017846594623,96.38723223540902
319,319000,0.00000898749,27.046255516025397,-39334,39528,256802.37086794025,0.005988854366110551,95.95202529811206
320,320000,0.00000901218,27.1205556875628,-39377,39566,256889.67402110677,0.005972384860724067,95.68815473107445
321,321000,0.00000903719,27.195818842287398,-39388.5,39570,256892.35896556548,0.005943656736807308,95.22787944229357
322,322000,0.00000906208,27.270720878316798,-39476.5,39662,257432.2827788342,0.005958879684557286,95.47177795414974
323,323000,0.00000908688,27.345352075324797,-39509,39692,257665.4133313604,0.005947744325425436,95.29336983202727
324,324000,0.00000911254,27.422571289648403,-39541.2,39720,257807.31342963115,0.0059318720623394,95.03906814157577
325,325000,0.00000913786,27.4987673343356,-39576.8,39762,257991.16996037256,0.005957986857597103,95.45747328921163
326,326000,0.00000916049,27.566868301605403,-39645.3,39834,258439.44140451247,0.0059706676024917854,95.6606412209314
327,327000,0.00000918431,27.6385503626026,-39679.2,39858,258580.8523525785,0.005932272192793339,95.04547893821432
328,328000,0.00000920842,27.7111051271132,-39723.9,39902,258894.83849969876,0.005928152175199824,94.97946897901433
329,329000,0.00000923337,27.7861877224902,-39762.1,39940,259147.41554979264,0.005926588141894474,94.95441040284803
330,330000,0.00000925713,27.8576892241398,-39811.4,39986,259443.54155396819,0.005913132355545166,94.73882493803845
331,331000,0.00000928156,27.9312069718376,-39858.3,40030,259474.82337948977,0.0059070085491814825,94.64071074336812
332,332000,0.00000930651,28.0062895672146,-39918.5,40088,259847.10009917963,0.0058976682803659145,94.4910631388523
333,333000,0.0000093322,28.083599061212,-39954,40120,259999.25638426488,0.005884939908207376,94.28713213423963
334,334000,0.00000935728,28.159072868508797,-40023.4,40194,260435.07402863758,0.00590241543207412,94.5671208943017
335,335000,0.00000938103,28.2305442769338,-40086.4,40256,260797.8933254679,0.005898452554140226,94.5036285900109
336,336000,0.00000940546,28.3040620246316,-40128.8,40294,260939.3951169913,0.005883343139167224,94.26154907377936
337,337000,0.00000942949,28.3763760433454,-40159.2,40326,261037.2269461282,0.005891435554965452,94.39120386882469
338,338000,0.00000945427,28.450947053904198,-40199.3,40368,261324.910505032,0.005897684981586639,94.49133072190833
339,339000,0.00000947841,28.5235920980886,-40230.7,40396,261441.528678934,0.005885690799680482,94.29916274196843
340,340000,0.00000950378,28.599938608898803,-40255.6,40422,261592.66290132285,0.005889874673515578,94.36619579095039
341,341000,0.00000952783,28.672312814061797,-40297,40464,261857.1646369424,0.005891669995506953,94.39496002040126
342,342000,0.00000955391,28.750795943818602,-40362.3,40534,262337.70288725983,0.005907866017512754,94.65444890061569
343,343000,0.00000957874,28.8255174205004,-40399.8,40570,262522.38111987425,0.005902658635769516,94.57101744708235
344,344000,0.00000960365,28.900479642979,-40466.2,40650,263046.66585202987,0.0059529361260973294,95.3765516492762
345,345000,0.00000962832,28.974719628067202,-40525.6,40706,263377.7564336843,0.005939772671705867,95.16564985878894
346,346000,0.00000965269,29.048056816417397,-40546.5,40714,263392.4281302783,0.005891498138406863,94.39220656609973
347,347000,0.00000967745,29.122567640527,-40586,40748,263595.00250099285,0.005870490659223224,94.05562964322705
348,348000,0.00000970285,29.199004431010998,-40629.1,40794,263939.1909423991,0.00587974826496562,94.20395283929957
349,349000,0.00000972759,29.273455068671403,-40697.9,40862,264311.38236648607,0.005877189192881959,94.16295198432795
350,350000,0.00000975095,29.343752841337,-40716.2,40870,264354.08537425916,0.005838305838228168,93.53997196154954
351,351000,0.00000977421,29.4137496817566,-40772.6,40940,264717.9698249306,0.005890646566348604,94.37856287756064
352,352000,0.0000097984,29.486545192063996,-40768,40922,264539.9673729375,0.005841642816192801,93.59343624278063
353,353000,0.00000982327,29.561387041644196,-40800.6,40960,264737.7171580825,0.0058625571628436795,93.92852101797476
354,354000,0.00000984836,29.636890942165596,-40846,41000,264939.6690540905,0.005842839637894912,93.61261144044249
355,355000,0.00000987392,29.7138092242432,-40865.5,41016,265075.70441977185,0.005828689594099057,93.38590274504453
356,356000,0.00000989905,29.789433497662998,-40914.6,41062,265336.3010120727,0.005817176142550402,93.20143691456508
357,357000,0.00000992342,29.8627706860132,-40960.9,41116,265630.21012367035,0.005846639202961688,93.67348718413601
358,358000,0.00000994803,29.936830111753803,-41003.3,41164,266048.63669370714,0.0058646269320909595,93.9616823772324
359,359000,0.00000997253,30.0105585120238,-41017.2,41170,265916.08868444315,0.005838608741881785,93.54482501311132
360,360000,0.00000999725,30.084948963235,-41031.9,41172,266056.47859499557,0.005788049244777768,92.73477256424287
361,361000,0.0000100212,30.157022236152,-41095,41240,266495.29210875795,0.005805580983279061,93.01566198204456
362,362000,0.0000100451,30.228945042946,-41124.4,41264,266659.73713561124,0.0057848103225854285,92.68287930968376
363,363000,0.0000100698,30.303275307708,-41183.7,41326,267054.1156061653,0.0057942713089731614,92.83446102293394
364,364000,0.0000100936,30.374897182256,-41217.1,41358,267287.46936037415,0.0057880453719068225,92.7347105140095
365,365000,0.0000101198,30.453741430707996,-41283.5,41436,267768.86187448597,0.005830864683332208,93.42075151650674
366,366000,0.0000101447,30.528673559961998,-41342.6,41492,268098.7741918749,0.005819228397081146,93.23431765712685
367,367000,0.000010169,30.60180009574,-41359.9,41508,268218.001579391,0.005813823049973168,93.14771444877624
368,368000,0.0000101933,30.674926631517998,-41402.2,41554,268398.50126240624,0.005829525845490105,93.39930096943341
369,369000,0.0000102169,30.745946641574,-41442.9,41590,268599.5337152315,0.005812221556777287,93.12205569899673
370,370000,0.0000102408,30.817869448368,-41445.7,41592,268598.5158550107,0.005809518325269992,93.07874515542393
371,371000,0.000010265,30.890695051900003,-41473.2,41616,268789.05045845703,0.00579541464707382,92.85277931883031
372,372000,0.0000102888,30.962316926448,-41549.7,41708,269261.9211524012,0.005854418601981907,93.79812689750358
373,373000,0.0000103124,31.033336936504,-41571.7,41714,269185.7643135284,0.005797394241778526,92.88449592263702
374,374000,0.0000103358,31.103755082068,-41610.1,41754,269429.6637308795,0.005803132358735904,92.9764306917597
375,375000,0.0000103612,31.180191872552,-41646.2,41798,269724.47773439373,0.0058316249723131056,93.43293268890955
376,376000,0.0000103856,31.253619340575998,-41665.8,41806,269786.87834547553,0.00578828744220943,92.73858890783575
377,377000,0.0000104095,31.325542147369998,-41708,41848,270076.4223483074,0.005786628786071805,92.71201430676031
378,378000,0.0000104338,31.398668683148,-41735,41872,270158.9409499872,0.005776777161296741,92.55417387654488
379,379000,0.0000104586,31.473299880156,-41760.4,41892,270255.3983833068,0.005757250398355435,92.2413206433227
380,380000,0.0000104836,31.548532941656003,-41756.6,41888,270249.1752619148,0.005756139675513852,92.22352490148636
381,381000,0.0000105081,31.622261341926,-41771,41900,270247.22379069694,0.005748810212397379,92.10609395603659
382,382000,0.0000105324,31.695387877703997,-41808.9,41940,270579.4780129883,0.00575453841301762,92.19786984792272
383,383000,0.0000105561,31.766708820006002,-41831.4,41964,270695.5781460207,0.005760626053369907,92.29540459920902
384,384000,0.0000105811,31.841941881506,-41903.2,42050,271080.5129663087,0.005815615378431658,93.1764307165427
385,385000,0.0000106045,31.912360027069997,-41934.9,42076,271305.1503027418,0.005793048890690807,92.8148757228443
386,386000,0.0000106299,31.988796817554,-41960.2,42098,271392.03498517245,0.0057817909065965584,92.63450293222682
387,387000,0.0000106548,32.063728946808,-42029.6,42174,271826.2857871101,0.005806340602527739,93.02783242415424
388,388000,0.0000106777,32.132642431141996,-42056.4,42196,271958.78507838765,0.0057886124162021355,92.74379556521345
389,389000,0.0000107011,32.203060576706,-42083.6,42222,272136.2277215978,0.0057836768488251115,92.66471905794344
390,390000,0.0000107262,32.278594570452,-42117.9,42256,272264.9565839169,0.005784086280360557,92.67127887433656
391,391000,0.0000107512,32.353827631952,-42122.3,42254,272181.07703991234,0.005762105202376051,92.3191031789675
392,392000,0.0000107758,32.427856964468,-42154.8,42294,272441.7868414484,0.005789111935746733,92.75179875063925
393,393000,0.0000108009,32.503390958214,-42167,42302,272617.8690051553,0.005770964338255658,92.46104218400487
394,394000,0.0000108262,32.579526816452,-42199,42336,272778.41218591505,0.005779137679434729,92.59199354659306
395,395000,0.0000108515,32.65566267469,-42232.5,42366,273000.57003587706,0.005765350599059772,92.37110016631469
396,396000,0.0000108748,32.725779888008,-42297.5,42442,273458.8272047794,0.00580536388686835,93.01218371407889
397,397000,0.0000109002,32.802216678491995,-42317.6,42456,273569.4346144602,0.005782458856302314,92.64520466633931
398,398000,0.0000109243,32.874741349778,-42367.2,42508,273960.92328688415,0.0057894096025480155,92.75656789857658
399,399000,0.0000109491,32.949372546786,-42391.3,42526,273950.48239379085,0.005769597433042591,92.43914194807219
400,400000,0.0000109742,33.024906540532,-42408.9,42544,274028.2075602697,0.005771653998985275,92.47209176706868
401,401000,0.0000109987,33.098634940802,-42464.3,42604,274321.2912812446,0.0057896927817085745,92.76110492891941
402,402000,0.0000110232,33.172363341072,-42489.7,42624,274402.3693310668,0.0057707810754705595,92.4581059904832
403,403000,0.0000110469,33.243684283373995,-42510.4,42646,274520.7209929187,0.005775753445004606,92.53777213331384
404,404000,0.0000110715,33.31771361589,-42517.3,42650,274615.4457417522,0.005763696196056129,92.34459370795814
405,405000,0.0000110954,33.389636422684,-42602.7,42752,275217.00380560587,0.0058240151510847655,93.3110099112999
406,406000,0.0000111211,33.466976009906,-42630.8,42764,275150.1984551781,0.005768398528916744,92.41993338630381
407,407000,0.0000111453,33.539801613438,-42641.7,42772,275204.5006236906,0.005757711070890818,92.24870143104386
408,408000,0.0000111686,33.609918826756,-42649.1,42780,275173.0277422784,0.005761538523626227,92.31002398444798
409,409000,0.0000111937,33.685452820502,-42669.2,42790,275326.1061884316,0.005722886295866295,91.69074702275789
410,410000,0.0000112184,33.759783085264,-42711.6,42826,275554.89317164995,0.005699350796945241,91.31366675834944
411,411000,0.0000112433,33.834715214518,-42733.1,42854,275730.6857687809,0.005722743537232592,91.68845977728569
412,412000,0.0000112678,33.908443614788,-42752.3,42872,275829.91775816743,0.005718552986637695,91.6213197548183
413,413000,0.0000112909,33.977958963614,-42781.9,42902,275983.5255391267,0.005720515371038593,91.65276061915874
414,414000,0.0000113159,34.053192025114,-42791.6,42910,275999.85381342453,0.00571500302701712,91.564443131261
415,415000,0.0000113398,34.125114831908,-42812.7,42934,276133.76397520903,0.005725688801105647,91.7356481068694
416,416000,0.0000113642,34.198542299932,-42868.2,42992,276515.073930583,0.005733965882807677,91.86826157587643
417,417000,0.0000113885,34.271668835709995,-42906.4,43034,276769.5177601925,0.0057475838122401715,92.08644485927846
418,418000,0.0000114118,34.341786049028,-42929.3,43050,276872.2647046736,0.005722494456748873,91.68446906797568
419,419000,0.0000114352,34.412204194592,-42971.6,43094,277112.8938901681,0.005729058571447196,91.78963777990117
420,420000,0.0000114596,34.485631662616,-42991.9,43116,277244.1582173118,0.0057351758472533095,91.88764734350406
421,421000,0.0000114837,34.558156333902,-43004.4,43126,277255.84722066915,0.005727143416153797,91.75895360928551
422,422000,0.0000115087,34.633389395402,-43047.9,43174,277626.7099679152,0.005741580124564458,91.99025517815984
423,423000,0.0000115336,34.708321524656,-43076.3,43198,277639.3404846634,0.0057284100921132074,91.77924799553568
424,424000,0.0000115581,34.782049924926,-43118.4,43244,277895.173105691,0.005742798560207588,92.0097766693344
425,425000,0.0000115834,34.858185783164,-43161.7,43288,278197.0313957554,0.005744461010177361,92.03641205430203
426,426000,0.0000116069,34.928904860974,-43209.9,43334,278508.3888072866,0.005735755417785118,91.89693308714223
427,427000,0.000011632,35.00443885472,-43215.7,43330,278461.07364519505,0.005701048190393621,91.34086199956643
428,428000,0.0000116563,35.077565390498,-43262.8,43384,278811.5790930859,0.0057252141578634525,91.72804348374811
429,429000,0.00001168,35.1488863328,-43278.4,43396,278841.79649719514,0.005713146379101108,91.534696352175
430,430000,0.0000117037,35.220207275102,-43271.8,43380,278776.5456433449,0.00567881346096229,90.98462235998451
431,431000,0.0000117291,35.296644065585994,-43301.4,43410,278934.0978616928,0.005680696666872482,91.01479464504773
432,432000,0.0000117536,35.370372465856,-43367.4,43502,279501.95777266135,0.005773369220234614,92.49957264114698
433,433000,0.0000117774,35.441994340404,-43381.5,43498,279513.2412791357,0.005707894168801555,91.45054666598703
434,434000,0.0000118011,35.513315282705996,-43411.8,43530,279721.89424162277,0.005713603521572982,91.54202058204346
435,435000,0.0000118246,35.584034360516,-43444.2,43572,279889.55138468946,0.0057495822621409795,92.1184635566314
436,436000,0.0000118501,35.660772083246,-43456.2,43574,279908.3939517399,0.0057137121806920535,91.54376149305995
437,437000,0.0000118747,35.734801415762,-43505.2,43624,280221.28854352003,0.0057169675021004,91.59591749202608
438,438000,0.0000118992,35.808529816032,-43546.3,43670,280637.8657935407,0.005731514510530522,91.8289862620395
439,439000,0.0000119235,35.88165635181,-43543.9,43662,280567.7320943472,0.005712018228315319,91.51662138388882
440,440000,0.0000119473,35.953278226358,-43572.4,43688,280740.74757921055,0.00570274181359541,91.36799683477349
441,441000,0.0000119706,36.023395439676,-43600,43716,280788.92850812175,0.005706578277546499,91.42946376376968
442,442000,0.0000119938,36.093211720748,-43661.2,43780,281156.5985351554,0.005716814075765076,91.59345933113111
443,443000,0.000012017,36.16302800182,-43691.7,43808,281323.51959533576,0.005707919488245403,91.45095232820023
444,444000,0.0000120394,36.230436824924,-43711.5,43824,281396.9623725231,0.00569485891563583,91.24169888558303
445,445000,0.0000120623,36.299350309257996,-43755.3,43872,281642.27807287953,0.005710605705240787,91.49399026923881
446,446000,0.0000120864,36.371874980544,-43790.5,43908,281932.8052832841,0.005711900033704529,91.5147276974521
447,447000,0.0000121094,36.441089397123996,-43804.7,43920,281931.55298363784,0.005705569252453829,91.41329739950372
448,448000,0.0000121322,36.509701949212,-43848.7,43974,282318.93125520815,0.005739664686301874,91.95956647387803
449,449000,0.000012155,36.5783145013,-43863.7,43976,282392.11382665846,0.005692382758913482,91.20202648115635
450,450000,0.0000121791,36.650839172586,-43877.3,43988,282375.87618821213,0.005688488767820091,91.139637865728
451,451000,0.0000122032,36.723363843872,-43892.2,44002,282365.0781394414,0.005687204701733586,91.1190648589249
452,452000,0.0000122268,36.794383853928,-43902.5,44008,282387.29610977886,0.005672252335945421,90.87950154803671
453,453000,0.0000122512,36.867811321952004,-43958.4,44074,282822.50470796315,0.005707169596233884,91.43893773361144
454,454000,0.0000122738,36.935822009548,-43961.1,44066,282737.0841264888,0.005670087477038554,90.84481668447184
455,455000,0.0000122974,37.006842019604,-44025.2,44152,283172.2905400515,0.005749037085850543,92.10972886949192
456,456000,0.0000123206,37.076658300676,-44054.5,44170,283280.60697262513,0.005709109484350564,91.47001816774264
457,457000,0.0000123439,37.146775513994,-44074.5,44190,283342.7252424818,0.005710257775686196,91.48841582321236
458,458000,0.0000123681,37.219601117526,-44085.4,44196,283354.9884920292,0.005693437791886216,91.2189299729265
459,459000,0.0000123927,37.293630450042,-44119.5,44228,283523.7442625341,0.0056864796428023525,91.10744813414595
460,460000,0.0000124163,37.364650460098,-44104.6,44206,283424.910929758,0.005660772706029451,90.69557759985337
461,461000,0.0000124403,37.436874199138,-44147.8,44256,283722.0581680829,0.005684802973776811,91.08058493478921
462,462000,0.0000124639,37.507894209194,-44153.7,44260,283571.7360379754,0.005681595854758408,91.0292012232518
463,463000,0.000012487,37.577409558019994,-44186.7,44292,283794.3387221041,0.005677449406690747,90.96276780117078
464,464000,0.0000125117,37.651739822782005,-44216.6,44332,283996.7503289386,0.005713755520513975,91.54445587355998
465,465000,0.0000125357,37.723963561821996,-44246.5,44352,284179.5374745879,0.005677636097019411,90.96575890999458
466,466000,0.000012559,37.794080775139996,-44314.5,44444,284851.3480594445,0.005759481256369649,92.27706292916415
467,467000,0.0000125823,37.864197988458,-44317.7,44424,284628.9941202595,0.005680081908018562,91.00494512233477
468,468000,0.000012607,37.93852825322,-44349.5,44452,284739.71527754405,0.005667871088607778,90.80930622691525
469,469000,0.0000126293,38.005636144078,-44356.9,44458,284709.6874104036,0.005664268099439,90.75157997632753
470,470000,0.000012654,38.07996640884,-44409.7,44528,285217.5133297267,0.005722832307681741,91.68988203667985
471,471000,0.0000126773,38.150083622158,-44470.6,44588,285696.32086257683,0.005717231482255174,91.60014692038425
472,472000,0.0000127006,38.220200835476,-44510.7,44634,285913.1511734338,0.005739001487919212,91.94894086435394
473,473000,0.0000127231,38.287910590826,-44554.1,44672,286102.25251366966,0.0057208497508134705,91.65811797378065
474,474000,0.0000127454,38.355018481684,-44599.2,44722,286322.406814246,0.005739501907254297,91.9569584660127
475,475000,0.0000127691,38.426339423986,-44644.9,44768,286638.6582308641,0.005739672415975779,91.95969031690721
476,476000,0.0000127919,38.494951976074,-44705.7,44834,287114.3875620642,0.005756089111496565,92.22271477661617
477,477000,0.0000128157,38.566573850622,-44718,44844,287142.30683308904,0.005748703554713465,92.10438511154655
478,478000,0.0000128402,38.640302250892,-44762.6,44886,287459.5403807081,0.005738282325976707,91.93741861975052
479,479000,0.0000128638,38.711322260948,-44814.4,44942,287718.2844092652,0.005754337105823094,92.19464455108947
480,480000,0.0000128871,38.781439474266,-44875.1,45008,288088.6116121917,0.005773126506780741,92.49568394290145
481,481000,0.0000129097,38.849450161861995,-44911.6,45038,288227.45152955834,0.005751332814424871,92.14651049628986
482,482000,0.0000129323,38.917460849457996,-44896.6,45012,288013.304634864,0.00571434712742357,91.55393446123064
483,483000,0.0000129554,38.986976198284,-44921.9,45036,288173.35400376614,0.00570949387630925,91.47617680588768
484,484000,0.0000129782,39.055588750372,-44963.3,45078,288454.8964761828,0.005710951764467683,91.49953474931193
485,485000,0.0000130007,39.123298505722005,-44957.6,45074,288424.7461331808,0.0057169713143774906,91.59597857143883
486,486000,0.0000130254,39.197628770484,-44987.5,45102,288670.3216524757,0.005708823790981727,91.46544085534224
487,487000,0.0000130482,39.266241322572,-44998.8,45110,288577.20213906554,0.005700173082998072,91.32684123335254
488,488000,0.0000130706,39.333650145675996,-45013.9,45122,288613.02192792814,0.005690138265521846,91.16606573248389
489,489000,0.0000130935,39.40256363001,-45070.1,45186,289046.25178578147,0.005716123249453176,91.58239107338032
490,490000,0.0000131159,39.469972453113996,-45104.2,45216,289135.6654706384,0.005703703129517507,91.38339881385626
491,491000,0.0000131397,39.541594327662004,-45145.3,45258,289400.9230660053,0.005706519462701717,91.42852144606927
492,492000,0.0000131624,39.609905947504,-45172.4,45280,289492.4305532349,0.005689682444726695,91.15876267821108
493,493000,0.0000131872,39.684537144512,-45228.6,45340,289914.4008532945,0.005701544990986683,91.34882162258604
494,494000,0.0000132106,39.754955290076,-45261.4,45372,290084.2205774441,0.005699200034765869,91.31125128193862
495,495000,0.0000132333,39.823266909918004,-45270,45370,290000.70748557546,0.005664055147457539,90.74816810943894
496,496000,0.0000132567,39.893685055481996,-45292.3,45392,290061.334217922,0.005664415784440947,90.75394615092065
497,497000,0.0000132798,39.963200404308,-45320.3,45420,290239.2944159629,0.005664222700472423,90.75085260469297
498,498000,0.0000133041,40.036326940086,-45350.9,45448,290382.06551836303,0.0056557625109121806,90.61530542436665
499,499000,0.0000133266,40.104036695436,-45384.6,45486,290678.963636601,0.005669223460078785,90.83097360662862
500,500000,0.0000133493,40.172348315278,-45393.4,45492,290681.80369983043,0.005660237342200588,90.68700012568046
501,501000,0.0000133722,40.241261799612,-45434.2,45538,290965.251923905,0.0056779700980654196,90.97111019671104
502,502000,0.0000133941,40.307165961486,-45453.2,45546,291029.610109002,0.005639852245224279,90.36039486510778
503,503000,0.000013418,40.37908876828,-45463.6,45554,291058.9908194273,0.00563197170231716,90.23413464801757
504,504000,0.0000134416,40.450108778336,-45501.4,45594,291381.36884750036,0.005637958276116785,90.33005013461234
505,505000,0.0000134647,40.519624127162,-45554.5,45666,291727.95007735025,0.00570443798600292,91.39517251275898
506,506000,0.0000134879,40.589440408234,-45577.7,45680,291871.53525402327,0.005671741845463796,90.87132258882133
507,507000,0.0000135116,40.660761350536,-45590.6,45686,291761.8829001623,0.005650923224142261,90.53777150248675
508,508000,0.0000135356,40.732985089576,-45614.1,45710,291921.7424165419,0.005652336774715347,90.56041907947852
509,509000,0.0000135582,40.800995777172,-45622.8,45712,291812.4080532928,0.005631727625851555,90.23022411191656
510,510000,0.0000135819,40.872316719474,-45644,45732,291933.5626151208,0.005627609190540208,90.16423950367175
511,511000,0.000013605,40.941832068299995,-45656.5,45746,292032.0772315667,0.005632477142898611,90.24223269891233
512,512000,0.0000136282,41.011648349371995,-45684.5,45776,292179.9346242188,0.005639962929416732,90.36216822137679
513,513000,0.0000136527,41.085376749642,-45702.5,45794,292262.1555973163,0.005640470271051188,90.37029673049861
514,514000,0.0000136768,41.157901420928,-45732.2,45820,292347.0939849112,0.0056291991056526295,90.1897127521034
515,515000,0.0000137013,41.231629821198,-45748.2,45838,292409.7848061611,0.005636924910336557,90.31349378953776
516,516000,0.0000137247,41.302047966762,-45760,45850,292579.03137302137,0.0056357422206984795,90.29454501250375
